"inventory_id","film_id","store_id","last_update"
1787,388,2,"2020-02-15 11:09:17+01"
1788,388,2,"2020-02-15 11:09:17+01"
1789,388,2,"2020-02-15 11:09:17+01"
1790,389,1,"2020-02-15 11:09:17+01"
1791,389,1,"2020-02-15 11:09:17+01"
1792,389,2,"2020-02-15 11:09:17+01"
1793,389,2,"2020-02-15 11:09:17+01"
1794,390,1,"2020-02-15 11:09:17+01"
1795,390,1,"2020-02-15 11:09:17+01"
1796,390,1,"2020-02-15 11:09:17+01"
1797,391,1,"2020-02-15 11:09:17+01"
1798,391,1,"2020-02-15 11:09:17+01"
1799,391,1,"2020-02-15 11:09:17+01"
1800,391,1,"2020-02-15 11:09:17+01"
1801,391,2,"2020-02-15 11:09:17+01"
1802,391,2,"2020-02-15 11:09:17+01"
1803,391,2,"2020-02-15 11:09:17+01"
1804,392,1,"2020-02-15 11:09:17+01"
1805,392,1,"2020-02-15 11:09:17+01"
1806,392,1,"2020-02-15 11:09:17+01"
1807,392,1,"2020-02-15 11:09:17+01"
1808,392,2,"2020-02-15 11:09:17+01"
1809,392,2,"2020-02-15 11:09:17+01"
1810,393,1,"2020-02-15 11:09:17+01"
1811,393,1,"2020-02-15 11:09:17+01"
1812,394,1,"2020-02-15 11:09:17+01"
1813,394,1,"2020-02-15 11:09:17+01"
1814,394,1,"2020-02-15 11:09:17+01"
1815,394,1,"2020-02-15 11:09:17+01"
1816,395,1,"2020-02-15 11:09:17+01"
1817,395,1,"2020-02-15 11:09:17+01"
1818,395,1,"2020-02-15 11:09:17+01"
1819,395,2,"2020-02-15 11:09:17+01"
1820,395,2,"2020-02-15 11:09:17+01"
1821,395,2,"2020-02-15 11:09:17+01"
1822,396,2,"2020-02-15 11:09:17+01"
1823,396,2,"2020-02-15 11:09:17+01"
1824,396,2,"2020-02-15 11:09:17+01"
1825,396,2,"2020-02-15 11:09:17+01"
1826,397,1,"2020-02-15 11:09:17+01"
1827,397,1,"2020-02-15 11:09:17+01"
1828,397,1,"2020-02-15 11:09:17+01"
1829,397,2,"2020-02-15 11:09:17+01"
1830,397,2,"2020-02-15 11:09:17+01"
1831,397,2,"2020-02-15 11:09:17+01"
1832,397,2,"2020-02-15 11:09:17+01"
1833,398,2,"2020-02-15 11:09:17+01"
1834,398,2,"2020-02-15 11:09:17+01"
1835,398,2,"2020-02-15 11:09:17+01"
1836,398,2,"2020-02-15 11:09:17+01"
1837,399,2,"2020-02-15 11:09:17+01"
1838,399,2,"2020-02-15 11:09:17+01"
1839,400,1,"2020-02-15 11:09:17+01"
1840,400,1,"2020-02-15 11:09:17+01"
1841,401,1,"2020-02-15 11:09:17+01"
1842,401,1,"2020-02-15 11:09:17+01"
1843,402,1,"2020-02-15 11:09:17+01"
1844,402,1,"2020-02-15 11:09:17+01"
1845,402,1,"2020-02-15 11:09:17+01"
1846,402,2,"2020-02-15 11:09:17+01"
1847,402,2,"2020-02-15 11:09:17+01"
1848,402,2,"2020-02-15 11:09:17+01"
1849,403,1,"2020-02-15 11:09:17+01"
1850,403,1,"2020-02-15 11:09:17+01"
1851,403,1,"2020-02-15 11:09:17+01"
1852,403,1,"2020-02-15 11:09:17+01"
1853,403,2,"2020-02-15 11:09:17+01"
1854,403,2,"2020-02-15 11:09:17+01"
1855,403,2,"2020-02-15 11:09:17+01"
1856,403,2,"2020-02-15 11:09:17+01"
1857,405,2,"2020-02-15 11:09:17+01"
1858,405,2,"2020-02-15 11:09:17+01"
1859,406,1,"2020-02-15 11:09:17+01"
1860,406,1,"2020-02-15 11:09:17+01"
1861,406,2,"2020-02-15 11:09:17+01"
1862,406,2,"2020-02-15 11:09:17+01"
1863,406,2,"2020-02-15 11:09:17+01"
1864,406,2,"2020-02-15 11:09:17+01"
1865,407,1,"2020-02-15 11:09:17+01"
1866,407,1,"2020-02-15 11:09:17+01"
1867,408,1,"2020-02-15 11:09:17+01"
1868,408,1,"2020-02-15 11:09:17+01"
1869,408,1,"2020-02-15 11:09:17+01"
1870,408,1,"2020-02-15 11:09:17+01"
1871,408,2,"2020-02-15 11:09:17+01"
1872,408,2,"2020-02-15 11:09:17+01"
1873,408,2,"2020-02-15 11:09:17+01"
1874,409,1,"2020-02-15 11:09:17+01"
1875,409,1,"2020-02-15 11:09:17+01"
1876,409,1,"2020-02-15 11:09:17+01"
1877,409,1,"2020-02-15 11:09:17+01"
1878,409,2,"2020-02-15 11:09:17+01"
1879,409,2,"2020-02-15 11:09:17+01"
1880,409,2,"2020-02-15 11:09:17+01"
1881,410,1,"2020-02-15 11:09:17+01"
1882,410,1,"2020-02-15 11:09:17+01"
1883,410,1,"2020-02-15 11:09:17+01"
1884,410,2,"2020-02-15 11:09:17+01"
1885,410,2,"2020-02-15 11:09:17+01"
1886,411,1,"2020-02-15 11:09:17+01"
1887,411,1,"2020-02-15 11:09:17+01"
1888,412,1,"2020-02-15 11:09:17+01"
1889,412,1,"2020-02-15 11:09:17+01"
1890,412,1,"2020-02-15 11:09:17+01"
1891,412,1,"2020-02-15 11:09:17+01"
1892,412,2,"2020-02-15 11:09:17+01"
1893,412,2,"2020-02-15 11:09:17+01"
1894,412,2,"2020-02-15 11:09:17+01"
1895,412,2,"2020-02-15 11:09:17+01"
1896,413,1,"2020-02-15 11:09:17+01"
1897,413,1,"2020-02-15 11:09:17+01"
1898,413,1,"2020-02-15 11:09:17+01"
1899,414,1,"2020-02-15 11:09:17+01"
1900,414,1,"2020-02-15 11:09:17+01"
1901,414,1,"2020-02-15 11:09:17+01"
1902,414,2,"2020-02-15 11:09:17+01"
1903,414,2,"2020-02-15 11:09:17+01"
1904,414,2,"2020-02-15 11:09:17+01"
1905,415,1,"2020-02-15 11:09:17+01"
1906,415,1,"2020-02-15 11:09:17+01"
1907,415,1,"2020-02-15 11:09:17+01"
1908,415,2,"2020-02-15 11:09:17+01"
1909,415,2,"2020-02-15 11:09:17+01"
1910,415,2,"2020-02-15 11:09:17+01"
1911,416,1,"2020-02-15 11:09:17+01"
1912,416,1,"2020-02-15 11:09:17+01"
1913,416,2,"2020-02-15 11:09:17+01"
1914,416,2,"2020-02-15 11:09:17+01"
1915,416,2,"2020-02-15 11:09:17+01"
1916,416,2,"2020-02-15 11:09:17+01"
1917,417,1,"2020-02-15 11:09:17+01"
1918,417,1,"2020-02-15 11:09:17+01"
1919,417,1,"2020-02-15 11:09:17+01"
1920,417,1,"2020-02-15 11:09:17+01"
1921,417,2,"2020-02-15 11:09:17+01"
1922,417,2,"2020-02-15 11:09:17+01"
1923,418,1,"2020-02-15 11:09:17+01"
1924,418,1,"2020-02-15 11:09:17+01"
1925,418,1,"2020-02-15 11:09:17+01"
1926,418,1,"2020-02-15 11:09:17+01"
1927,418,2,"2020-02-15 11:09:17+01"
1928,418,2,"2020-02-15 11:09:17+01"
1929,418,2,"2020-02-15 11:09:17+01"
1930,418,2,"2020-02-15 11:09:17+01"
1931,420,1,"2020-02-15 11:09:17+01"
1932,420,1,"2020-02-15 11:09:17+01"
1933,420,2,"2020-02-15 11:09:17+01"
1934,420,2,"2020-02-15 11:09:17+01"
1935,420,2,"2020-02-15 11:09:17+01"
1936,421,2,"2020-02-15 11:09:17+01"
1937,421,2,"2020-02-15 11:09:17+01"
1938,421,2,"2020-02-15 11:09:17+01"
1939,421,2,"2020-02-15 11:09:17+01"
1940,422,2,"2020-02-15 11:09:17+01"
1941,422,2,"2020-02-15 11:09:17+01"
1942,423,1,"2020-02-15 11:09:17+01"
1943,423,1,"2020-02-15 11:09:17+01"
1944,423,2,"2020-02-15 11:09:17+01"
1945,423,2,"2020-02-15 11:09:17+01"
1946,424,1,"2020-02-15 11:09:17+01"
1947,424,1,"2020-02-15 11:09:17+01"
1948,424,1,"2020-02-15 11:09:17+01"
1949,424,2,"2020-02-15 11:09:17+01"
1950,424,2,"2020-02-15 11:09:17+01"
1951,425,2,"2020-02-15 11:09:17+01"
1952,425,2,"2020-02-15 11:09:17+01"
1953,426,2,"2020-02-15 11:09:17+01"
1954,426,2,"2020-02-15 11:09:17+01"
1955,426,2,"2020-02-15 11:09:17+01"
1956,427,1,"2020-02-15 11:09:17+01"
1957,427,1,"2020-02-15 11:09:17+01"
1958,427,1,"2020-02-15 11:09:17+01"
1959,427,1,"2020-02-15 11:09:17+01"
1960,428,1,"2020-02-15 11:09:17+01"
1961,428,1,"2020-02-15 11:09:17+01"
1962,428,1,"2020-02-15 11:09:17+01"
1963,428,1,"2020-02-15 11:09:17+01"
1964,428,2,"2020-02-15 11:09:17+01"
1965,428,2,"2020-02-15 11:09:17+01"
1966,429,1,"2020-02-15 11:09:17+01"
1967,429,1,"2020-02-15 11:09:17+01"
1968,429,2,"2020-02-15 11:09:17+01"
1969,429,2,"2020-02-15 11:09:17+01"
1970,429,2,"2020-02-15 11:09:17+01"
1971,429,2,"2020-02-15 11:09:17+01"
1972,430,2,"2020-02-15 11:09:17+01"
1973,430,2,"2020-02-15 11:09:17+01"
1974,430,2,"2020-02-15 11:09:17+01"
1975,430,2,"2020-02-15 11:09:17+01"
1976,431,2,"2020-02-15 11:09:17+01"
1977,431,2,"2020-02-15 11:09:17+01"
1978,431,2,"2020-02-15 11:09:17+01"
1979,432,1,"2020-02-15 11:09:17+01"
1980,432,1,"2020-02-15 11:09:17+01"
1981,432,1,"2020-02-15 11:09:17+01"
1982,432,2,"2020-02-15 11:09:17+01"
1983,432,2,"2020-02-15 11:09:17+01"
1984,433,1,"2020-02-15 11:09:17+01"
1985,433,1,"2020-02-15 11:09:17+01"
1986,433,1,"2020-02-15 11:09:17+01"
1987,433,1,"2020-02-15 11:09:17+01"
1988,433,2,"2020-02-15 11:09:17+01"
1989,433,2,"2020-02-15 11:09:17+01"
1990,434,1,"2020-02-15 11:09:17+01"
1991,434,1,"2020-02-15 11:09:17+01"
1992,434,1,"2020-02-15 11:09:17+01"
1993,434,1,"2020-02-15 11:09:17+01"
1994,434,2,"2020-02-15 11:09:17+01"
1995,434,2,"2020-02-15 11:09:17+01"
1996,434,2,"2020-02-15 11:09:17+01"
1997,434,2,"2020-02-15 11:09:17+01"
1998,435,1,"2020-02-15 11:09:17+01"
1999,435,1,"2020-02-15 11:09:17+01"
2000,436,1,"2020-02-15 11:09:17+01"
2001,436,1,"2020-02-15 11:09:17+01"
2002,436,1,"2020-02-15 11:09:17+01"
2003,436,2,"2020-02-15 11:09:17+01"
2004,436,2,"2020-02-15 11:09:17+01"
2005,436,2,"2020-02-15 11:09:17+01"
2006,437,1,"2020-02-15 11:09:17+01"
2007,437,1,"2020-02-15 11:09:17+01"
2008,437,2,"2020-02-15 11:09:17+01"
2009,437,2,"2020-02-15 11:09:17+01"
2010,437,2,"2020-02-15 11:09:17+01"
2011,437,2,"2020-02-15 11:09:17+01"
2012,438,1,"2020-02-15 11:09:17+01"
2013,438,1,"2020-02-15 11:09:17+01"
2014,438,2,"2020-02-15 11:09:17+01"
2015,438,2,"2020-02-15 11:09:17+01"
2016,438,2,"2020-02-15 11:09:17+01"
2017,439,1,"2020-02-15 11:09:17+01"
2018,439,1,"2020-02-15 11:09:17+01"
2019,439,1,"2020-02-15 11:09:17+01"
2020,439,1,"2020-02-15 11:09:17+01"
2021,439,2,"2020-02-15 11:09:17+01"
2022,439,2,"2020-02-15 11:09:17+01"
2023,440,1,"2020-02-15 11:09:17+01"
2024,440,1,"2020-02-15 11:09:17+01"
2025,440,2,"2020-02-15 11:09:17+01"
2026,440,2,"2020-02-15 11:09:17+01"
2027,441,1,"2020-02-15 11:09:17+01"
2028,441,1,"2020-02-15 11:09:17+01"
2029,442,1,"2020-02-15 11:09:17+01"
2030,442,1,"2020-02-15 11:09:17+01"
2031,442,1,"2020-02-15 11:09:17+01"
2032,443,1,"2020-02-15 11:09:17+01"
2033,443,1,"2020-02-15 11:09:17+01"
2034,443,1,"2020-02-15 11:09:17+01"
2035,443,2,"2020-02-15 11:09:17+01"
2036,443,2,"2020-02-15 11:09:17+01"
2037,443,2,"2020-02-15 11:09:17+01"
2038,443,2,"2020-02-15 11:09:17+01"
2039,444,1,"2020-02-15 11:09:17+01"
2040,444,1,"2020-02-15 11:09:17+01"
2041,444,1,"2020-02-15 11:09:17+01"
2042,444,1,"2020-02-15 11:09:17+01"
2043,444,2,"2020-02-15 11:09:17+01"
2044,444,2,"2020-02-15 11:09:17+01"
2045,444,2,"2020-02-15 11:09:17+01"
2046,444,2,"2020-02-15 11:09:17+01"
2047,445,1,"2020-02-15 11:09:17+01"
2048,445,1,"2020-02-15 11:09:17+01"
2049,445,1,"2020-02-15 11:09:17+01"
2050,445,2,"2020-02-15 11:09:17+01"
2051,445,2,"2020-02-15 11:09:17+01"
2052,445,2,"2020-02-15 11:09:17+01"
2053,446,1,"2020-02-15 11:09:17+01"
2054,446,1,"2020-02-15 11:09:17+01"
2055,446,2,"2020-02-15 11:09:17+01"
2056,446,2,"2020-02-15 11:09:17+01"
2057,447,1,"2020-02-15 11:09:17+01"
2058,447,1,"2020-02-15 11:09:17+01"
2059,447,1,"2020-02-15 11:09:17+01"
2060,447,1,"2020-02-15 11:09:17+01"
2061,447,2,"2020-02-15 11:09:17+01"
2062,447,2,"2020-02-15 11:09:17+01"
2063,447,2,"2020-02-15 11:09:17+01"
2064,448,1,"2020-02-15 11:09:17+01"
2065,448,1,"2020-02-15 11:09:17+01"
2066,448,2,"2020-02-15 11:09:17+01"
2067,448,2,"2020-02-15 11:09:17+01"
2068,448,2,"2020-02-15 11:09:17+01"
2069,449,2,"2020-02-15 11:09:17+01"
2070,449,2,"2020-02-15 11:09:17+01"
2071,449,2,"2020-02-15 11:09:17+01"
2072,449,2,"2020-02-15 11:09:17+01"
2073,450,1,"2020-02-15 11:09:17+01"
2074,450,1,"2020-02-15 11:09:17+01"
2075,450,1,"2020-02-15 11:09:17+01"
2076,450,2,"2020-02-15 11:09:17+01"
2077,450,2,"2020-02-15 11:09:17+01"
2078,450,2,"2020-02-15 11:09:17+01"
2079,450,2,"2020-02-15 11:09:17+01"
2080,451,1,"2020-02-15 11:09:17+01"
2081,451,1,"2020-02-15 11:09:17+01"
2082,451,2,"2020-02-15 11:09:17+01"
2083,451,2,"2020-02-15 11:09:17+01"
2084,451,2,"2020-02-15 11:09:17+01"
2085,452,2,"2020-02-15 11:09:17+01"
2086,452,2,"2020-02-15 11:09:17+01"
2087,452,2,"2020-02-15 11:09:17+01"
2088,452,2,"2020-02-15 11:09:17+01"
2089,453,1,"2020-02-15 11:09:17+01"
2090,453,1,"2020-02-15 11:09:17+01"
2091,453,1,"2020-02-15 11:09:17+01"
2092,453,2,"2020-02-15 11:09:17+01"
2093,453,2,"2020-02-15 11:09:17+01"
2094,454,1,"2020-02-15 11:09:17+01"
2095,454,1,"2020-02-15 11:09:17+01"
2096,455,1,"2020-02-15 11:09:17+01"
2097,455,1,"2020-02-15 11:09:17+01"
2098,455,1,"2020-02-15 11:09:17+01"
2099,455,1,"2020-02-15 11:09:17+01"
2100,456,1,"2020-02-15 11:09:17+01"
2101,456,1,"2020-02-15 11:09:17+01"
2102,456,2,"2020-02-15 11:09:17+01"
2103,456,2,"2020-02-15 11:09:17+01"
2104,456,2,"2020-02-15 11:09:17+01"
2105,456,2,"2020-02-15 11:09:17+01"
2106,457,1,"2020-02-15 11:09:17+01"
2107,457,1,"2020-02-15 11:09:17+01"
2108,457,2,"2020-02-15 11:09:17+01"
2109,457,2,"2020-02-15 11:09:17+01"
2110,457,2,"2020-02-15 11:09:17+01"
2111,457,2,"2020-02-15 11:09:17+01"
2112,458,1,"2020-02-15 11:09:17+01"
2113,458,1,"2020-02-15 11:09:17+01"
2114,458,2,"2020-02-15 11:09:17+01"
2115,458,2,"2020-02-15 11:09:17+01"
2116,458,2,"2020-02-15 11:09:17+01"
2117,458,2,"2020-02-15 11:09:17+01"
2118,459,2,"2020-02-15 11:09:17+01"
2119,459,2,"2020-02-15 11:09:17+01"
2120,460,1,"2020-02-15 11:09:17+01"
2121,460,1,"2020-02-15 11:09:17+01"
2122,460,1,"2020-02-15 11:09:17+01"
2123,460,1,"2020-02-15 11:09:17+01"
2124,460,2,"2020-02-15 11:09:17+01"
2125,460,2,"2020-02-15 11:09:17+01"
2126,460,2,"2020-02-15 11:09:17+01"
2127,460,2,"2020-02-15 11:09:17+01"
2128,461,1,"2020-02-15 11:09:17+01"
2129,461,1,"2020-02-15 11:09:17+01"
2130,461,2,"2020-02-15 11:09:17+01"
2131,461,2,"2020-02-15 11:09:17+01"
2132,461,2,"2020-02-15 11:09:17+01"
2133,461,2,"2020-02-15 11:09:17+01"
2134,462,1,"2020-02-15 11:09:17+01"
2135,462,1,"2020-02-15 11:09:17+01"
2136,462,2,"2020-02-15 11:09:17+01"
2137,462,2,"2020-02-15 11:09:17+01"
2138,462,2,"2020-02-15 11:09:17+01"
2139,463,1,"2020-02-15 11:09:17+01"
2140,463,1,"2020-02-15 11:09:17+01"
2141,463,1,"2020-02-15 11:09:17+01"
2142,463,2,"2020-02-15 11:09:17+01"
2143,463,2,"2020-02-15 11:09:17+01"
2144,464,1,"2020-02-15 11:09:17+01"
2145,464,1,"2020-02-15 11:09:17+01"
2146,464,1,"2020-02-15 11:09:17+01"
2147,464,1,"2020-02-15 11:09:17+01"
2148,464,2,"2020-02-15 11:09:17+01"
2149,464,2,"2020-02-15 11:09:17+01"
2150,464,2,"2020-02-15 11:09:17+01"
2151,465,1,"2020-02-15 11:09:17+01"
2152,465,1,"2020-02-15 11:09:17+01"
2153,465,2,"2020-02-15 11:09:17+01"
2154,465,2,"2020-02-15 11:09:17+01"
2155,465,2,"2020-02-15 11:09:17+01"
2156,466,1,"2020-02-15 11:09:17+01"
2157,466,1,"2020-02-15 11:09:17+01"
2158,467,1,"2020-02-15 11:09:17+01"
2159,467,1,"2020-02-15 11:09:17+01"
2160,467,1,"2020-02-15 11:09:17+01"
2161,467,1,"2020-02-15 11:09:17+01"
2162,467,2,"2020-02-15 11:09:17+01"
2163,467,2,"2020-02-15 11:09:17+01"
2164,467,2,"2020-02-15 11:09:17+01"
2165,468,1,"2020-02-15 11:09:17+01"
2166,468,1,"2020-02-15 11:09:17+01"
2167,468,1,"2020-02-15 11:09:17+01"
2168,468,1,"2020-02-15 11:09:17+01"
2169,468,2,"2020-02-15 11:09:17+01"
2170,468,2,"2020-02-15 11:09:17+01"
2171,468,2,"2020-02-15 11:09:17+01"
2172,468,2,"2020-02-15 11:09:17+01"
2173,469,2,"2020-02-15 11:09:17+01"
2174,469,2,"2020-02-15 11:09:17+01"
2175,469,2,"2020-02-15 11:09:17+01"
2176,470,1,"2020-02-15 11:09:17+01"
2177,470,1,"2020-02-15 11:09:17+01"
2178,471,1,"2020-02-15 11:09:17+01"
2179,471,1,"2020-02-15 11:09:17+01"
2180,471,1,"2020-02-15 11:09:17+01"
2181,471,2,"2020-02-15 11:09:17+01"
2182,471,2,"2020-02-15 11:09:17+01"
2183,471,2,"2020-02-15 11:09:17+01"
2184,471,2,"2020-02-15 11:09:17+01"
2185,472,2,"2020-02-15 11:09:17+01"
2186,472,2,"2020-02-15 11:09:17+01"
2187,473,1,"2020-02-15 11:09:17+01"
2188,473,1,"2020-02-15 11:09:17+01"
2189,473,2,"2020-02-15 11:09:17+01"
2190,473,2,"2020-02-15 11:09:17+01"
2191,473,2,"2020-02-15 11:09:17+01"
2192,474,2,"2020-02-15 11:09:17+01"
2193,474,2,"2020-02-15 11:09:17+01"
2194,474,2,"2020-02-15 11:09:17+01"
2195,474,2,"2020-02-15 11:09:17+01"
2196,475,2,"2020-02-15 11:09:17+01"
2197,475,2,"2020-02-15 11:09:17+01"
2198,476,1,"2020-02-15 11:09:17+01"
2199,476,1,"2020-02-15 11:09:17+01"
2200,476,1,"2020-02-15 11:09:17+01"
2201,476,2,"2020-02-15 11:09:17+01"
2202,476,2,"2020-02-15 11:09:17+01"
2203,476,2,"2020-02-15 11:09:17+01"
2204,476,2,"2020-02-15 11:09:17+01"
2205,477,2,"2020-02-15 11:09:17+01"
2206,477,2,"2020-02-15 11:09:17+01"
2207,477,2,"2020-02-15 11:09:17+01"
2208,478,1,"2020-02-15 11:09:17+01"
2209,478,1,"2020-02-15 11:09:17+01"
2210,478,2,"2020-02-15 11:09:17+01"
2211,478,2,"2020-02-15 11:09:17+01"
2212,478,2,"2020-02-15 11:09:17+01"
2213,479,1,"2020-02-15 11:09:17+01"
2214,479,1,"2020-02-15 11:09:17+01"
2215,479,2,"2020-02-15 11:09:17+01"
2216,479,2,"2020-02-15 11:09:17+01"
2217,479,2,"2020-02-15 11:09:17+01"
2218,480,1,"2020-02-15 11:09:17+01"
2219,480,1,"2020-02-15 11:09:17+01"
2220,480,2,"2020-02-15 11:09:17+01"
2221,480,2,"2020-02-15 11:09:17+01"
2222,481,1,"2020-02-15 11:09:17+01"
2223,481,1,"2020-02-15 11:09:17+01"
2224,481,1,"2020-02-15 11:09:17+01"
2225,481,2,"2020-02-15 11:09:17+01"
2226,481,2,"2020-02-15 11:09:17+01"
2227,481,2,"2020-02-15 11:09:17+01"
2228,482,1,"2020-02-15 11:09:17+01"
2229,482,1,"2020-02-15 11:09:17+01"
2230,482,1,"2020-02-15 11:09:17+01"
2231,483,1,"2020-02-15 11:09:17+01"
2232,483,1,"2020-02-15 11:09:17+01"
2233,483,1,"2020-02-15 11:09:17+01"
2234,483,2,"2020-02-15 11:09:17+01"
2235,483,2,"2020-02-15 11:09:17+01"
2236,484,1,"2020-02-15 11:09:17+01"
2237,484,1,"2020-02-15 11:09:17+01"
2238,484,1,"2020-02-15 11:09:17+01"
2239,484,1,"2020-02-15 11:09:17+01"
2240,484,2,"2020-02-15 11:09:17+01"
2241,484,2,"2020-02-15 11:09:17+01"
2242,484,2,"2020-02-15 11:09:17+01"
2243,485,2,"2020-02-15 11:09:17+01"
2244,485,2,"2020-02-15 11:09:17+01"
2245,485,2,"2020-02-15 11:09:17+01"
2246,486,1,"2020-02-15 11:09:17+01"
2247,486,1,"2020-02-15 11:09:17+01"
2248,486,1,"2020-02-15 11:09:17+01"
2249,486,1,"2020-02-15 11:09:17+01"
2250,486,2,"2020-02-15 11:09:17+01"
2251,486,2,"2020-02-15 11:09:17+01"
2252,487,2,"2020-02-15 11:09:17+01"
2253,487,2,"2020-02-15 11:09:17+01"
2254,487,2,"2020-02-15 11:09:17+01"
2255,488,1,"2020-02-15 11:09:17+01"
2256,488,1,"2020-02-15 11:09:17+01"
2257,488,2,"2020-02-15 11:09:17+01"
2258,488,2,"2020-02-15 11:09:17+01"
2259,488,2,"2020-02-15 11:09:17+01"
2260,489,1,"2020-02-15 11:09:17+01"
2261,489,1,"2020-02-15 11:09:17+01"
2262,489,1,"2020-02-15 11:09:17+01"
2263,489,1,"2020-02-15 11:09:17+01"
2264,489,2,"2020-02-15 11:09:17+01"
2265,489,2,"2020-02-15 11:09:17+01"
2266,489,2,"2020-02-15 11:09:17+01"
2267,489,2,"2020-02-15 11:09:17+01"
2268,490,1,"2020-02-15 11:09:17+01"
2269,490,1,"2020-02-15 11:09:17+01"
2270,491,1,"2020-02-15 11:09:17+01"
2271,491,1,"2020-02-15 11:09:17+01"
2272,491,2,"2020-02-15 11:09:17+01"
2273,491,2,"2020-02-15 11:09:17+01"
2274,491,2,"2020-02-15 11:09:17+01"
2275,491,2,"2020-02-15 11:09:17+01"
2276,492,1,"2020-02-15 11:09:17+01"
2277,492,1,"2020-02-15 11:09:17+01"
2278,493,2,"2020-02-15 11:09:17+01"
2279,493,2,"2020-02-15 11:09:17+01"
2280,493,2,"2020-02-15 11:09:17+01"
2281,494,1,"2020-02-15 11:09:17+01"
2282,494,1,"2020-02-15 11:09:17+01"
2283,494,1,"2020-02-15 11:09:17+01"
2284,494,1,"2020-02-15 11:09:17+01"
2285,494,2,"2020-02-15 11:09:17+01"
2286,494,2,"2020-02-15 11:09:17+01"
2287,496,1,"2020-02-15 11:09:17+01"
2288,496,1,"2020-02-15 11:09:17+01"
2289,496,2,"2020-02-15 11:09:17+01"
2290,496,2,"2020-02-15 11:09:17+01"
2291,496,2,"2020-02-15 11:09:17+01"
2292,498,1,"2020-02-15 11:09:17+01"
2293,498,1,"2020-02-15 11:09:17+01"
2294,499,1,"2020-02-15 11:09:17+01"
2295,499,1,"2020-02-15 11:09:17+01"
2296,500,1,"2020-02-15 11:09:17+01"
2297,500,1,"2020-02-15 11:09:17+01"
2298,500,1,"2020-02-15 11:09:17+01"
2299,500,1,"2020-02-15 11:09:17+01"
2300,500,2,"2020-02-15 11:09:17+01"
2301,500,2,"2020-02-15 11:09:17+01"
2302,500,2,"2020-02-15 11:09:17+01"
2303,500,2,"2020-02-15 11:09:17+01"
2304,501,1,"2020-02-15 11:09:17+01"
2305,501,1,"2020-02-15 11:09:17+01"
2306,501,1,"2020-02-15 11:09:17+01"
2307,501,2,"2020-02-15 11:09:17+01"
2308,501,2,"2020-02-15 11:09:17+01"
2309,502,1,"2020-02-15 11:09:17+01"
2310,502,1,"2020-02-15 11:09:17+01"
2311,502,1,"2020-02-15 11:09:17+01"
2312,502,1,"2020-02-15 11:09:17+01"
2313,502,2,"2020-02-15 11:09:17+01"
2314,502,2,"2020-02-15 11:09:17+01"
2315,502,2,"2020-02-15 11:09:17+01"
2316,503,1,"2020-02-15 11:09:17+01"
2317,503,1,"2020-02-15 11:09:17+01"
2318,503,1,"2020-02-15 11:09:17+01"
2319,504,1,"2020-02-15 11:09:17+01"
2320,504,1,"2020-02-15 11:09:17+01"
2321,504,1,"2020-02-15 11:09:17+01"
2322,504,1,"2020-02-15 11:09:17+01"
2323,504,2,"2020-02-15 11:09:17+01"
2324,504,2,"2020-02-15 11:09:17+01"
2325,505,2,"2020-02-15 11:09:17+01"
2326,505,2,"2020-02-15 11:09:17+01"
2327,505,2,"2020-02-15 11:09:17+01"
2328,505,2,"2020-02-15 11:09:17+01"
2329,506,1,"2020-02-15 11:09:17+01"
2330,506,1,"2020-02-15 11:09:17+01"
2331,506,1,"2020-02-15 11:09:17+01"
2332,506,1,"2020-02-15 11:09:17+01"
2333,506,2,"2020-02-15 11:09:17+01"
2334,506,2,"2020-02-15 11:09:17+01"
2335,507,2,"2020-02-15 11:09:17+01"
2336,507,2,"2020-02-15 11:09:17+01"
2337,508,2,"2020-02-15 11:09:17+01"
2338,508,2,"2020-02-15 11:09:17+01"
2339,508,2,"2020-02-15 11:09:17+01"
2340,509,2,"2020-02-15 11:09:17+01"
2341,509,2,"2020-02-15 11:09:17+01"
2342,509,2,"2020-02-15 11:09:17+01"
2343,510,1,"2020-02-15 11:09:17+01"
2344,510,1,"2020-02-15 11:09:17+01"
2345,510,1,"2020-02-15 11:09:17+01"
2346,510,1,"2020-02-15 11:09:17+01"
2347,511,1,"2020-02-15 11:09:17+01"
2348,511,1,"2020-02-15 11:09:17+01"
2349,511,2,"2020-02-15 11:09:17+01"
2350,511,2,"2020-02-15 11:09:17+01"
2351,511,2,"2020-02-15 11:09:17+01"
2352,512,1,"2020-02-15 11:09:17+01"
2353,512,1,"2020-02-15 11:09:17+01"
2354,512,2,"2020-02-15 11:09:17+01"
2355,512,2,"2020-02-15 11:09:17+01"
2356,512,2,"2020-02-15 11:09:17+01"
2357,512,2,"2020-02-15 11:09:17+01"
2358,513,2,"2020-02-15 11:09:17+01"
2359,513,2,"2020-02-15 11:09:17+01"
2360,514,1,"2020-02-15 11:09:17+01"
2361,514,1,"2020-02-15 11:09:17+01"
2362,514,2,"2020-02-15 11:09:17+01"
2363,514,2,"2020-02-15 11:09:17+01"
2364,514,2,"2020-02-15 11:09:17+01"
2365,514,2,"2020-02-15 11:09:17+01"
2366,515,2,"2020-02-15 11:09:17+01"
2367,515,2,"2020-02-15 11:09:17+01"
2368,516,2,"2020-02-15 11:09:17+01"
